Protein Accession,Gene Names,Protein Annotation,0h.a,0h.b,2h.a,2h.b,8h.a,8h.b,16h.a,16h.b
sp|Q8VD62|CK068_MOUSE,Bles03,UPF0696 protein C11orf68 homolog OS=Mus musculus GN=Bles03 PE=2 SV=1,103344.5,107349.1,109293.2,97591.4,97074.8,102898.1,85926.1,86990.8
sp|Q8R016|BLMH_MOUSE,Blmh,Bleomycin hydrolase OS=Mus musculus GN=Blmh PE=1 SV=1,159579.6,153285.8,168059.9,151062.5,165602,166468.8,187913.8,196333.7
sp|O55102|BL1S1_MOUSE,Bloc1s1,Biogenesis of lysosome-related organelles complex 1 subunit 1 OS=Mus musculus GN=Bloc1s1 PE=1 SV=2,56571.9,52577.3,57179.6,56051.6,51880,52112.9,59632.9,55749.6
sp|Q9CWG9|BL1S2_MOUSE,Bloc1s2,Biogenesis of lysosome-related organelles complex 1 subunit 2 OS=Mus musculus GN=Bloc1s2 PE=1 SV=1,56996.5,58111.5,59405.1,56131.5,72802.3,72116.2,79110.6,79167.7
sp|Q5U5M8|BL1S3_MOUSE,Bloc1s3,Biogenesis of lysosome-related organelles complex 1 subunit 3 OS=Mus musculus GN=Bloc1s3 PE=1 SV=1,34618.4,36037,46322.2,33826.3,37575.9,36511.9,40330.7,41824.4
sp|Q8R015|BL1S5_MOUSE,Bloc1s5,Biogenesis of lysosome-related organelles complex 1 subunit 5 OS=Mus musculus GN=Bloc1s5 PE=1 SV=1,33980.4,35225.5,36357.5,32958.2,35152.6,35151.5,34082.7,35386.3
sp|Q9CY64|BIEA_MOUSE,Blvra,Biliverdin reductase A OS=Mus musculus GN=Blvra PE=2 SV=1,176749.1,166825.6,177126.3,168142.1,163151.6,169737,147433.8,152490.4
sp|Q923D2|BLVRB_MOUSE,Blvrb,Flavin reductase (NADPH) OS=Mus musculus GN=Blvrb PE=2 SV=3,49572.1,51541.5,56972.8,53774.2,49424.1,49057,46787.8,44265.1
sp|Q91Z96|BMP2K_MOUSE,Bmp2k,BMP-2-inducible protein kinase OS=Mus musculus GN=Bmp2k PE=1 SV=1,49278.1,51137.3,48877.7,46872.3,48371.7,49022.3,44681.6,42854.1
sp|P97504|BMX_MOUSE,Bmx,Cytoplasmic tyrosine-protein kinase BMX OS=Mus musculus GN=Bmx PE=2 SV=1,21503.5,20443.4,15189.5,15099.9,21540.1,21536.8,21844.1,21912
sp|Q6QD59|SEC20_MOUSE,Bnip1,Vesicle transport protein SEC20 OS=Mus musculus GN=Bnip1 PE=2 SV=1,69976.8,71444.7,71275.1,72810.6,76553.9,74750.1,103736.3,104400
sp|O54940|BNIP2_MOUSE,Bnip2,BCL2/adenovirus E1B 19 kDa protein-interacting protein 2 OS=Mus musculus GN=Bnip2 PE=1 SV=2,74316.2,74963.3,80221.2,72265.9,74207.2,78087,111109,104189.3
sp|O55003|BNIP3_MOUSE,Bnip3,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 OS=Mus musculus GN=Bnip3 PE=1 SV=1,33764.9,35204.8,37562.9,33030.3,34410.8,36874.5,40903.9,38531
sp|Q9Z2F7|BNI3L_MOUSE,Bnip3l,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like OS=Mus musculus GN=Bnip3l PE=1 SV=1,29269.4,26564.5,26263.6,26740.6,21751.4,23373.7,18767.4,19291.2
sp|Q5SQY2|BOD1_MOUSE,Bod1,Biorientation of chromosomes in cell division protein 1 OS=Mus musculus GN=Bod1 PE=2 SV=1,26235.1,27511.1,28069.2,25977,27711,27371.9,28486.9,27657.4
tr|E9Q6J5|E9Q6J5_MOUSE,Bod1l,Protein Bod1l OS=Mus musculus GN=Bod1l PE=1 SV=1,93116.4,90274.7,45511.4,82503.4,93677.2,93283.3,87889.8,89476.6
sp|Q9D8S9|BOLA1_MOUSE,Bola1,BolA-like protein 1 OS=Mus musculus GN=Bola1 PE=1 SV=1,85554,85128.6,87342.2,82780.1,87790.2,84347.4,90580.7,87934.3
sp|Q8BGS2|BOLA2_MOUSE,Bola2,BolA-like protein 2 OS=Mus musculus GN=Bola2 PE=1 SV=1,100038.3,100855.7,102276,91914.7,113876.4,115129.5,135200.8,132800.3
sp|Q8CEI1|BOLA3_MOUSE,Bola3,BolA-like protein 3 OS=Mus musculus GN=Bola3 PE=2 SV=1,49027.3,49235.6,51303.6,46803.7,49279.8,50180.6,56394.5,62115.6
sp|Q924M5|BOLL_MOUSE,Boll,Protein boule-like OS=Mus musculus GN=Boll PE=2 SV=2,49297.4,48058.1,50087.4,44639.5,52299.1,51918.2,59567.3,56255.3
sp|P15327|PMGE_MOUSE,Bpgm,Bisphosphoglycerate mutase OS=Mus musculus GN=Bpgm PE=2 SV=2,41748.8,38229.8,43677.5,40307.6,37895.1,36045.1,29279.9,30917.3
sp|Q8R164|BPHL_MOUSE,Bphl,Valacyclovir hydrolase OS=Mus musculus GN=Bphl PE=1 SV=1,136722.7,139035.9,143136.6,134993.5,124892.3,128015.1,110145.6,102727.9
sp|Q9Z0S1|BPNT1_MOUSE,Bpnt1,"3'(2'),5'-bisphosphate nucleotidase 1 OS=Mus musculus GN=Bpnt1 PE=1 SV=2",99027.2,102482.9,108169.5,94243.9,95138.9,100387.4,84025.2,89211.8
tr|A2A654|A2A654_MOUSE,Bptf,Protein Bptf OS=Mus musculus GN=Bptf PE=4 SV=1,82795.7,75987.7,44496.8,108747,64199.1,62554.9,89202.5,82838.4
sp|P28028|BRAF_MOUSE,Braf,Serine/threonine-protein kinase B-raf OS=Mus musculus GN=Braf PE=1 SV=3,84941.1,83458.2,80156.1,80236.6,78385.6,78280.4,79799,78620.3
sp|Q99MP8|BRAP_MOUSE,Brap,BRCA1-associated protein OS=Mus musculus GN=Brap PE=2 SV=1,49992.3,50980.7,46990.2,47508,51132.2,50467.5,49866.7,51191.6
sp|Q8C3R1|BRAT1_MOUSE,Brat1,BRCA1-associated ATM activator 1 OS=Mus musculus GN=Brat1 PE=2 SV=1,55319.4,56257.2,61750.4,58041,65172.1,62306.8,68237.9,68458.3
sp|P46737|BRCC3_MOUSE,Brcc3,Lys-63-specific deubiquitinase BRCC36 OS=Mus musculus GN=Brcc3 PE=2 SV=1,57029.7,59527.7,63237.2,59897.3,64681.3,67610.5,65967.2,75073.5
tr|E9PZ26|E9PZ26_MOUSE,Brd1,Protein Brd1 OS=Mus musculus GN=Brd1 PE=1 SV=1,34059.5,32392.6,19161,35143.3,32325.4,31168.4,35355.3,36314.7
sp|Q7JJ13|BRD2_MOUSE,Brd2,Bromodomain-containing protein 2 OS=Mus musculus GN=Brd2 PE=1 SV=1,104687,100789.8,88226.4,105798.8,112204.9,110778.8,112860,107659.9
sp|Q8K2F0|BRD3_MOUSE,Brd3,Bromodomain-containing protein 3 OS=Mus musculus GN=Brd3 PE=1 SV=2,138325.6,140851,88452.4,140062.4,131627.9,129411,121241.7,121438.7
sp|Q8K2F0-2|BRD3_MOUSE,Brd3,Isoform 2 of Bromodomain-containing protein 3 OS=Mus musculus GN=Brd3,94536.9,96586.9,62712.3,96436.9,90803,89691.1,84391.7,84709.7
sp|Q9ESU6|BRD4_MOUSE,Brd4,Bromodomain-containing protein 4 OS=Mus musculus GN=Brd4 PE=1 SV=2,157245.8,149301.1,99310.8,161774.5,153541.6,155446.9,136764.5,139021.6
sp|O88665|BRD7_MOUSE,Brd7,Bromodomain-containing protein 7 OS=Mus musculus GN=Brd7 PE=1 SV=1,57095.3,54915.6,50903.7,54005.2,57256.4,58276.4,55553.5,58130.6
sp|Q8R3B7|BRD8_MOUSE,Brd8,Bromodomain-containing protein 8 OS=Mus musculus GN=Brd8 PE=1 SV=2,75840.4,72333.7,60521.4,70904.9,70843.4,69485.1,65255,66488.5
sp|Q3UQU0|BRD9_MOUSE,Brd9,Bromodomain-containing protein 9 OS=Mus musculus GN=Brd9 PE=2 SV=1,67837.8,67178.1,66184.5,64419.4,63968.9,64298.5,61070.2,56044.6
sp|Q91Y44|BRDT_MOUSE,Brdt,Bromodomain testis-specific protein OS=Mus musculus GN=Brdt PE=1 SV=3,103985.9,100199.4,72454.3,101471.6,101414.3,99195.8,82489.5,82991.8
sp|Q8K3W0|BRE_MOUSE,Bre,BRCA1-A complex subunit BRE OS=Mus musculus GN=Bre PE=1 SV=2,102399.1,100559.7,96724.2,95721.8,96499.2,97637.6,91192.5,91081.1
sp|Q8CFK2|TF3B_MOUSE,Brf1,Transcription factor IIIB 90 kDa subunit OS=Mus musculus GN=Brf1 PE=2 SV=1,58760.6,60839.8,46905.6,59033,65445.2,59141.8,64146.3,64724.7
sp|Q8BXV2|BRI3B_MOUSE,Bri3bp,BRI3-binding protein OS=Mus musculus GN=Bri3bp PE=2 SV=1,48621.7,49631.9,55697.4,61959.9,46601.1,47926.2,47485,49570.2
sp|Q91VR8|BRK1_MOUSE,Brk1,Protein BRICK1 OS=Mus musculus GN=Brk1 PE=2 SV=1,112638.9,105396,121871.3,103503.2,115472.4,110813.6,118110.3,109813.2
sp|Q99N20|BRMS1_MOUSE,Brms1,Breast cancer metastasis-suppressor 1 homolog OS=Mus musculus GN=Brms1 PE=2 SV=1,33753.3,34878.1,38712.5,35335,35480.2,35399.3,33437.2,33642.6
sp|Q3U1T3|BRM1L_MOUSE,Brms1l,Breast cancer metastasis-suppressor 1-like protein OS=Mus musculus GN=Brms1l PE=2 SV=1,86330.5,86338,86772.1,82258.7,80775.3,82128.1,79015.9,76421.1
sp|Q8K2Q7|BROX_MOUSE,Brox,BRO1 domain-containing protein BROX OS=Mus musculus GN=Brox PE=2 SV=1,71023.5,63511.7,77326,73763.8,77928.8,82264.1,73852,72250.7
tr|Q3U109|Q3U109_MOUSE,Brpf1,Protein Brpf1 OS=Mus musculus GN=Brpf1 PE=1 SV=1,80381.9,75531.7,56744.6,78651.1,77000.9,74343.2,75778.1,71837.5
tr|E9PXP1|E9PXP1_MOUSE,Brpf1,Protein Brpf1 OS=Mus musculus GN=Brpf1 PE=1 SV=1,80717.8,75341.4,56916.2,78702.3,77459.8,74775.6,75230,71810.6
tr|B2KF05|B2KF05_MOUSE,Brpf3,"Bromodomain and PHD finger containing, 3 OS=Mus musculus GN=Brpf3 PE=1 SV=1",49755.1,47201.6,38235.6,49565.6,46914.1,45353.1,50545,44644.4
sp|Q921C3-2|BRWD1_MOUSE,Brwd1,Isoform B of Bromodomain and WD repeat-containing protein 1 OS=Mus musculus GN=Brwd1,17681.7,15165.9,14045.4,17487.3,21410,19296.4,19958.7,20168.8
sp|Q921C3|BRWD1_MOUSE,Brwd1,Bromodomain and WD repeat-containing protein 1 OS=Mus musculus GN=Brwd1 PE=1 SV=2,16693.4,14003.8,12812.1,16374.2,20822.2,18502.8,18522.6,19588.6
sp|A2AHJ4|BRWD3_MOUSE,Brwd3,Bromodomain and WD repeat-containing protein 3 OS=Mus musculus GN=Brwd3 PE=2 SV=1,28661.1,27022.5,23236.1,26650,27295.5,26415.3,27451.1,27077.3
sp|Q9Z2E9|BSCL2_MOUSE,Bscl2,Seipin OS=Mus musculus GN=Bscl2 PE=1 SV=2,20270.1,22072,21482,20039.1,19701.9,19028,21012.8,18620.2
sp|Q80Y55|BSDC1_MOUSE,Bsdc1,BSD domain-containing protein 1 OS=Mus musculus GN=Bsdc1 PE=2 SV=1,71154.7,67968.1,75575.1,66449.4,71931.6,74944.6,70967,71121.9
sp|O88737|BSN_MOUSE,Bsn,Protein bassoon OS=Mus musculus GN=Bsn PE=1 SV=4,20323,19718,19662.8,18963.9,17263.2,15923.7,14056,16545
sp|Q6GQW0|BTBDB_MOUSE,Btbd11,Ankyrin repeat and BTB/POZ domain-containing protein BTBD11 OS=Mus musculus GN=Btbd11 PE=2 SV=2,41584,42336.8,45833.9,41048.2,43168.4,41773.3,37424.9,36350.9
sp|Q8CIF4|BTD_MOUSE,Btd,Biotinidase OS=Mus musculus GN=Btd PE=1 SV=2,40173.8,35361.4,37579.5,32877.6,33680.2,35545.7,30300.5,26954
sp|Q9CQH7|BT3L4_MOUSE,Btf3l4,Transcription factor BTF3 homolog 4 OS=Mus musculus GN=Btf3l4 PE=2 SV=1,84309.3,81350,73130.5,76467.7,90013,92072,102974.6,104684
sp|P62325|BTG1_MOUSE,Btg1,Protein BTG1 OS=Mus musculus GN=Btg1 PE=2 SV=1,65491.2,70069.9,47572.5,50807.4,56266,57434.5,57885.3,56017.9
sp|P35991|BTK_MOUSE,Btk,Tyrosine-protein kinase BTK OS=Mus musculus GN=Btk PE=1 SV=4,15134.7,14769.3,13865.3,16310,12805.5,14486.7,11911.4,13311.5
sp|Q9WVA3|BUB3_MOUSE,Bub3,Mitotic checkpoint protein BUB3 OS=Mus musculus GN=Bub3 PE=2 SV=2,128220.2,125423.8,125795.7,122711.7,131307.3,127959.4,129993.5,127287.2
sp|Q8R149|BUD13_MOUSE,Bud13,BUD13 homolog OS=Mus musculus GN=Bud13 PE=1 SV=1,92673.1,89949.3,64747.9,86524.5,96051.6,95302,101388.5,104428.5
sp|Q6PGH1|BUD31_MOUSE,Bud31,Protein BUD31 homolog OS=Mus musculus GN=Bud31 PE=2 SV=1,45055.5,45014.9,19250.8,46388.5,41399.3,45153.8,51203.8,70774.4
tr|E0CX20|E0CX20_MOUSE,Bud31,Protein BUD31 homolog OS=Mus musculus GN=Bud31 PE=4 SV=1,88831.8,77347.6,62134.2,97823.2,85520.7,85573.9,89693,89569.1
sp|Q91VK1|BZW2_MOUSE,Bzw2,Basic leucine zipper and W2 domain-containing protein 2 OS=Mus musculus GN=Bzw2 PE=1 SV=1,171969,169464.7,178017.9,166060.2,206544.7,197882.5,220027.6,218432.6
sp|O35473|C1D_MOUSE,C1d,Nuclear nucleic acid-binding protein C1D OS=Mus musculus GN=C1d PE=1 SV=1,21926.6,20804.9,15017.3,22284,16305.5,16595.5,26278.3,24557.1
sp|Q9JJ06|C1GLT_MOUSE,C1galt1,Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 OS=Mus musculus GN=C1galt1 PE=1 SV=1,40216.3,37933.8,39264.7,36922.5,41513,40905.3,41190.9,41162.8
sp|Q9JMG2|C1GLC_MOUSE,C1galt1c1,C1GALT1-specific chaperone 1 OS=Mus musculus GN=C1galt1c1 PE=2 SV=1,17242.6,16462.9,17565.2,15746.9,19765.1,18043.4,21788.4,20478.3
tr|Q8R5L1|Q8R5L1_MOUSE,C1qbp,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus GN=C1qbp PE=1 SV=1",107449.1,108333,115925.7,104264.4,122889,120739,159911.5,154233.9
sp|O35658|C1QBP_MOUSE,C1qbp,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus GN=C1qbp PE=1 SV=1",107314.4,107823.2,115384.9,103944.3,123154.7,120819.6,160251.4,154778.1
sp|Q80X80|C2C2L_MOUSE,C2cd2l,C2 domain-containing protein 2-like OS=Mus musculus GN=C2cd2l PE=1 SV=3,29151.6,29350.3,25660.9,26854.1,27429.2,28707.4,27915.1,26629.8
sp|Q52KB6|C2CD3_MOUSE,C2cd3,C2 domain-containing protein 3 OS=Mus musculus GN=C2cd3 PE=1 SV=3,19962,20741.7,14018.8,21035.7,18806.6,18750.1,17316.1,17894.5
sp|Q7TPS5|C2CD5_MOUSE,C2cd5,C2 domain-containing protein 5 OS=Mus musculus GN=C2cd5 PE=1 SV=2,63208.2,60558.7,63953.9,63219.1,52450.1,54244,48881.7,46326.7
sp|P01027|CO3_MOUSE,C3,Complement C3 OS=Mus musculus GN=C3 PE=1 SV=3,28643.2,27996.6,30484.6,28217.7,27162,29230.8,26501.9,24239
tr|Z4YLD0|Z4YLD0_MOUSE,C330007P06Rik,Protein C330007P06Rik OS=Mus musculus GN=C330007P06Rik PE=4 SV=1,72797.1,67065.9,49555.4,71008.6,65888.6,63935.9,73879.8,69120.2
tr|D3Z7B5|D3Z7B5_MOUSE,C330027C09Rik,Protein C330027C09Rik OS=Mus musculus GN=C330027C09Rik PE=4 SV=1,22983.4,22977.9,23110.5,24596.5,19673.2,20377.7,25368.9,24333.1
sp|P01029|CO4B_MOUSE,C4b,Complement C4-B OS=Mus musculus GN=C4b PE=1 SV=3,45781.4,50193.4,45835.4,47536.3,39621.8,43304.9,33121.2,33138.9
sp|Q8VDY9|CAAP1_MOUSE,Caap1,Caspase activity and apoptosis inhibitor 1 OS=Mus musculus GN=Caap1 PE=1 SV=2,34851.1,32640.1,28045.4,27006.4,27154.9,30595.3,29285,28671.5
sp|Q06138|CAB39_MOUSE,Cab39,Calcium-binding protein 39 OS=Mus musculus GN=Cab39 PE=1 SV=2,170107.8,168496.7,173568.7,166067.1,182574.6,183739.6,192945.1,188156.3
sp|Q9DB16|CB39L_MOUSE,Cab39l,Calcium-binding protein 39-like OS=Mus musculus GN=Cab39l PE=2 SV=3,116841.9,120092.3,115737.3,113912.5,118344.1,120026.7,110705.7,112950.3
tr|G3X8Q1|G3X8Q1_MOUSE,Cabin1,"Calcineurin binding protein 1, isoform CRA_a OS=Mus musculus GN=Cabin1 PE=4 SV=1",43507.3,40369,44138.5,39803,44425.7,45117.3,42136.6,44821.2
sp|Q8BG21|FLOWR_MOUSE,Cacfd1,Calcium channel flower homolog OS=Mus musculus GN=Cacfd1 PE=2 SV=1,31324.6,31525.8,28428.1,35820.2,26359.3,28589.5,25221.4,24994.4
sp|O55017-2|CAC1B_MOUSE,Cacna1b,Isoform NB2 of Voltage-dependent N-type calcium channel subunit alpha-1B OS=Mus musculus GN=Cacna1b,8022.6,7200,10328.7,7796.2,9200,9847.5,9088.4,9505.5
sp|Q9Z1L5|CA2D3_MOUSE,Cacna2d3,Voltage-dependent calcium channel subunit alpha-2/delta-3 OS=Mus musculus GN=Cacna2d3 PE=1 SV=1,6877.7,17724.7,13385.9,17889,24938.9,14003.5,9642.9,11671.3
sp|Q9CS00|CATIN_MOUSE,Cactin,Cactin OS=Mus musculus GN=Cactin PE=1 SV=2,111192.5,108766.4,107987.6,106273.8,109746.2,109844.8,114355,114893.3
sp|Q8R0X2|CACL1_MOUSE,Cacul1,CDK2-associated and cullin domain-containing protein 1 OS=Mus musculus GN=Cacul1 PE=2 SV=1,49599.7,52578.1,52323.9,49711.2,61709.6,58558.5,73578.7,75465.7
sp|P62204|CALM_MOUSE,Calm1,Calmodulin OS=Mus musculus GN=Calm1 PE=1 SV=2,428296.9,407538.5,454768.2,414910.6,418406.7,430293.3,390832.5,397320.9
sp|P14211|CALR_MOUSE,Calr,Calreticulin OS=Mus musculus GN=Calr PE=1 SV=1,359953.3,343617.7,431752.5,375015.7,406507.5,405772,448815.3,435105.9
sp|O35887|CALU_MOUSE,Calu,Calumenin OS=Mus musculus GN=Calu PE=1 SV=1,158105.3,160163.5,180015.3,152822.2,172251.7,175702.5,166594.7,172667.9
tr|Q6XLQ8|Q6XLQ8_MOUSE,Calu,Calumenin OS=Mus musculus GN=Calu PE=1 SV=1,162613.3,164682.8,186144.5,156984.3,177139.5,180154.1,175153.2,179252.3
sp|Q91YS8|KCC1A_MOUSE,Camk1,Calcium/calmodulin-dependent protein kinase type 1 OS=Mus musculus GN=Camk1 PE=1 SV=1,24931,25144.4,25184,23160,21224.1,22139.5,17875.1,17129.6
sp|Q8BW96|KCC1D_MOUSE,Camk1d,Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d PE=1 SV=2,66783.7,68828.6,64630.2,63060.3,60635.8,61985.1,52254.3,49012.9
sp|Q8BW96-2|KCC1D_MOUSE,Camk1d,Isoform 2 of Calcium/calmodulin-dependent protein kinase type 1D OS=Mus musculus GN=Camk1d,65928.2,68721.9,65284.9,63218.9,61307.8,61507,52460.1,49484.6
sp|P11798|KCC2A_MOUSE,Camk2a,Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Mus musculus GN=Camk2a PE=1 SV=2,95806.8,94468.7,79022,93981.3,105337.3,104099.9,114223.7,118111
sp|P28652|KCC2B_MOUSE,Camk2b,Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Mus musculus GN=Camk2b PE=1 SV=2,101878.6,102569.7,85125.7,101348.2,112045.4,111067.2,115463.1,121610.4
sp|Q6PHZ2|KCC2D_MOUSE,Camk2d,Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus GN=Camk2d PE=1 SV=1,112826.4,110204.9,102534.8,108376,124753,117463,139784.9,143455.1
tr|F7A856|F7A856_MOUSE,Camk2d,Calcium/calmodulin-dependent protein kinase type II subunit delta (Fragment) OS=Mus musculus GN=Camk2d PE=1 SV=1,52978.3,50758.8,47842.4,52707.3,64012.4,59889.6,64296.8,66282.5
sp|Q923T9|KCC2G_MOUSE,Camk2g,Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Mus musculus GN=Camk2g PE=1 SV=1,103593.3,97694.2,84033.5,99253.3,98701.4,101346,96686.8,100068
sp|P08414|KCC4_MOUSE,Camk4,Calcium/calmodulin-dependent protein kinase type IV OS=Mus musculus GN=Camk4 PE=1 SV=2,114318,113133,96500.1,109632.8,102382.2,106946,91309.5,85901.8
sp|Q8C078-4|KKCC2_MOUSE,Camkk2,Isoform 4 of Calcium/calmodulin-dependent protein kinase kinase 2 OS=Mus musculus GN=Camkk2,41421.2,39170.6,37958.2,39667.2,41527.3,40318.9,37836.2,37739.6
sp|Q8C078|KKCC2_MOUSE,Camkk2,Calcium/calmodulin-dependent protein kinase kinase 2 OS=Mus musculus GN=Camkk2 PE=1 SV=2,39965.7,39215.9,37581.6,36918.9,41567.4,39928.7,39541.6,41231.5
sp|A2AHC3|CAMP1_MOUSE,Camsap1,Calmodulin-regulated spectrin-associated protein 1 OS=Mus musculus GN=Camsap1 PE=1 SV=1,8412.5,8441.4,6262.8,9094,9359.3,9781.7,11991.6,12496.3
sp|Q8C1B1|CAMP2_MOUSE,Camsap2,Calmodulin-regulated spectrin-associated protein 2 OS=Mus musculus GN=Camsap2 PE=1 SV=3,32940.1,30973.2,21326.3,31104.7,32833.7,33647.5,33276.7,33931.2
sp|Q6ZQ38|CAND1_MOUSE,Cand1,Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus GN=Cand1 PE=2 SV=2,185264.9,181341.4,193694.2,177158.5,187752.2,184203.4,200341,199338
sp|Q6ZQ73|CAND2_MOUSE,Cand2,Cullin-associated NEDD8-dissociated protein 2 OS=Mus musculus GN=Cand2 PE=1 SV=2,103040.4,106565.4,117274.6,110709.6,115653.6,117022.6,133954.2,136879.5
sp|Q8VCF1|CANT1_MOUSE,Cant1,Soluble calcium-activated nucleotidase 1 OS=Mus musculus GN=Cant1 PE=2 SV=1,30962.2,30002.3,29776,29129.2,30496.6,31381.5,31835.1,29886.7
sp|P35564|CALX_MOUSE,Canx,Calnexin OS=Mus musculus GN=Canx PE=1 SV=1,170261.9,151538.3,188703.5,171433,182580.3,182705.6,218074.4,217179.2
sp|P40124|CAP1_MOUSE,Cap1,Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4,203195.2,202051.2,206216.8,199117.3,202995.3,207040.8,184929.1,186318.4
sp|Q9CYT6|CAP2_MOUSE,Cap2,Adenylyl cyclase-associated protein 2 OS=Mus musculus GN=Cap2 PE=1 SV=1,82417.3,86006.8,82406.4,83329,77003.1,76886.2,74673.9,67973.5
tr|Q99LB4|Q99LB4_MOUSE,Capg,"Capping protein (Actin filament), gelsolin-like OS=Mus musculus GN=Capg PE=1 SV=1",138981.2,138837.1,122285.4,134398.8,130486.1,133997.2,129544,132136.4
sp|P24452|CAPG_MOUSE,Capg,Macrophage-capping protein OS=Mus musculus GN=Capg PE=1 SV=2,126716.6,126512,111339.7,121717.2,119414.1,123144.8,118384.6,120321.7
sp|O35350|CAN1_MOUSE,Capn1,Calpain-1 catalytic subunit OS=Mus musculus GN=Capn1 PE=1 SV=1,175620.9,173629.1,183019.1,172608.8,173110.1,178558.1,151870.6,154750.2
sp|Q9JLG8|CAN15_MOUSE,Capn15,Calpain-15 OS=Mus musculus GN=Capn15 PE=1 SV=1,24956.5,23436,27986.9,24121.6,26833.2,25757.5,27995.9,27671.7
sp|O08529|CAN2_MOUSE,Capn2,Calpain-2 catalytic subunit OS=Mus musculus GN=Capn2 PE=2 SV=4,166086.3,166499.9,174951.6,152649.8,151913.3,156824,126549.8,125031.5
sp|Q9R1S8|CAN7_MOUSE,Capn7,Calpain-7 OS=Mus musculus GN=Capn7 PE=2 SV=1,43153.8,42576,43261.6,40593.6,44685.1,42799.3,47765.2,45788.6
sp|O88456|CPNS1_MOUSE,Capns1,Calpain small subunit 1 OS=Mus musculus GN=Capns1 PE=2 SV=1,184736.1,180713.2,184909.2,170545,164768.6,175154.4,131658.2,134799.2
tr|Q5RKN9|Q5RKN9_MOUSE,Capza1,"Capping protein (Actin filament) muscle Z-line, alpha 1 OS=Mus musculus GN=Capza1 PE=1 SV=1",133021.1,132146,133099,125449.2,126881,130570.2,119368.5,112957.6
sp|P47753|CAZA1_MOUSE,Capza1,F-actin-capping protein subunit alpha-1 OS=Mus musculus GN=Capza1 PE=1 SV=4,122920.8,123874.1,124637.3,116660.9,118662,122433.5,112057.9,106568.3
sp|P47754|CAZA2_MOUSE,Capza2,F-actin-capping protein subunit alpha-2 OS=Mus musculus GN=Capza2 PE=1 SV=3,124341.5,123317,121146.7,118904.3,120961.6,123147.5,118999.5,109406.1
sp|P47757|CAPZB_MOUSE,Capzb,F-actin-capping protein subunit beta OS=Mus musculus GN=Capzb PE=1 SV=3,191756.1,193732.7,194690.5,181835.4,192042.5,195803.9,183992.9,182818.1
sp|P47757-2|CAPZB_MOUSE,Capzb,Isoform 2 of F-actin-capping protein subunit beta OS=Mus musculus GN=Capzb,198979.9,199517.4,202526.4,189626.6,197613.1,201880.4,189918.9,188629.8
sp|Q8CIS0|CAR11_MOUSE,Card11,Caspase recruitment domain-containing protein 11 OS=Mus musculus GN=Card11 PE=1 SV=2,92805,97764.7,96096.9,93075,81414.7,81846.9,67905.7,66540.1
sp|Q8CIS0-2|CAR11_MOUSE,Card11,Isoform 2 of Caspase recruitment domain-containing protein 11 OS=Mus musculus GN=Card11,92777.9,97484.8,95905.7,93040.4,81312.9,81885.3,68174.9,67272.3
tr|E9PWH2|E9PWH2_MOUSE,Card6,Protein Card6 OS=Mus musculus GN=Card6 PE=4 SV=1,23854.9,25210.1,17173.1,20755.6,21766.8,21642.9,18161.8,17928.7
sp|Q9CR86|CHSP1_MOUSE,Carhsp1,Calcium-regulated heat stable protein 1 OS=Mus musculus GN=Carhsp1 PE=1 SV=1,81435.9,82846.9,82920.5,73564.4,83874.4,80826,91438.4,93051.7
sp|Q9CZ42|NNRD_MOUSE,Carkd,ATP-dependent (S)-NAD(P)H-hydrate dehydratase OS=Mus musculus GN=Carkd PE=1 SV=1,45930.6,49761.9,49871.9,46227.1,43887.9,44646.5,41714.6,41772.8
sp|Q8BYM8|SYCM_MOUSE,Cars2,"Probable cysteine--tRNA ligase, mitochondrial OS=Mus musculus GN=Cars2 PE=2 SV=2",21334.9,20672.8,23708.3,21346.3,22083.9,21083.6,21063.8,19994.5
tr|G3X975|G3X975_MOUSE,Cars2,"MCG11180, isoform CRA_a OS=Mus musculus GN=Cars2 PE=3 SV=1",17900.3,18079.5,20286.8,19750.5,19731.9,18829.1,18715.4,18792.4
sp|Q8K3W3|CASC3_MOUSE,Casc3,Protein CASC3 OS=Mus musculus GN=Casc3 PE=1 SV=3,44297,42551.2,44897,43253.2,55400.1,53050.7,51195,54043.1
sp|Q6P2L7|CASC4_MOUSE,Casc4,Protein CASC4 OS=Mus musculus GN=Casc4 PE=2 SV=1,38072.1,39618.4,36596.8,41368.9,47022.7,48196.9,56103.1,55476.1
